assignment,comments,length,shortened comment,shortened length,Ailie category,Tricia category,Ariel category,Equal,Final category
10,"Great job today! Slide could have been a litttttle cleaner, background is a tad cluttered/disorientating.  ",17,,,2,2,2,true,2
10,"Overall, your app has progressed a lot over the quarter and it's super cool to see it where it is now! I like that you scripted in pauses into your pitch. ",32,"Overall, your app has progressed a lot over the quarter and it's super cool to see it where it is now! ",22,1,1,1,true,1
10,Thanks for an amazing quarter :).,6,,,1,1,1,true,1
10,"Great job today! Super awesome to see the progress of Favr Fam over the quarter, quite a difference between week 5 and week 10 of the app. ",28,Great job today! ,4,1,1,1,true,1
10,Thanks for an amazing quarter :)! ,7,,,1,1,1,true,1
10,You all have done such a great job with your app. I'm so glad to have seen this project through from the beginning. You did really well in your presentation! Thanks for a wonderful quarter. :),36,You all have done such a great job with your app. I'm so glad to have seen this project through from the beginning. ,24,1,1,1,true,1
10,"Slide didn't feature the app interface and could have had less text, but I was really impressed by the functionality of your app. Great visual design, and I'm so glad to have seen this project through from the beginning. Thanks for a great quarter! :)",45,"Slide didn't feature the app interface and could have had less text, but I was really impressed by the functionality of your app. ",24,2,3,2,false,3
10,"Great job today! For the common problem space that your team picked, I think you did a fantastic job and bringing a unique twist to it with the co-located tech assisted live participation and randomized rolling. ",37,Great job today! ,4,1,1,1,true,1
10,"Managed to pull through with a lot of functionality, good stuff! Only thing I would have liked to see more in the poster would be a little more explicit discussion of unique value prop. ",35,"Managed to pull through with a lot of functionality, good stuff! ",12,1,1,1,true,1
10,Thanks for an awesome quarter :)!,6,,,1,1,1,true,1
10,"Great job today! Definitely enjoyed how 'Frank' the pitch was, I think the audience got a kick out of it too :P! Well done with everything~ ",27,"Great job today! Definitely enjoyed how 'Frank' the pitch was, I think the audience got a kick out of it too :P! ",23,1,1,1,true,1
10,Thanks for an awesome quarter :)!,6,,,1,1,1,true,1
10,"THAT PITCH THOUGH! Audience reaction was great, definitely memorable, and had content to it too! Fantastic job!",17,,,1,1,1,true,1
10,Thanks for an amazing quarter :)!,6,,,1,1,1,true,1
10,Great job today! Your  team was consistently ahead of schedule with functionality throughout the quarter and did a great job with polishing up the app! ,27,Great job today! ,4,1,1,1,true,1
10,"The slide is a bit heavy on the words and content. The right hand side is distracts a lot from the key, left hand side components and overall has too much information to consume. ",35,The slide is a bit heavy on the words and content. ,12,2,2,2,true,2
10,Thanks for an amazing quarter :)! You should try out the app in some real meetings if you haven't already!,20,,,1,3,1,false,3
10,Great job today! Would have liked to see more explicit discussion on the poster demonstrating what makes your application unique. I think you had a lot of features that you could have talked about there and it would have been especially useful considering,48,Great job today! Would have liked to see more explicit discussion on the poster demonstrating what makes your application unique. ,21,3,3,2,false,3
10,Out of the box point actually for incredibly well done functionality and implementation. The amount of stuff your team fully completed is so awesome! Good work! ,27,Out of the box point actually for incredibly well done functionality and implementation. ,14,1,1,1,true,1
10,Thanks for an amazing quarter :)! ,7,,,1,1,1,true,1
11,Video doesn't provide what the motivation for the app is.,10,,,2,2,2,true,2
11,"The video is mostly a ""feature tour"" as opposed to being a creative advertisement or demonstration of user need.",19,,,2,2,3,false,3
11,nice work !,3,,,1,1,1,true,1
11,Great work !!,3,,,1,1,1,true,1
11,"Aside from all the work here being very well done, FANTASTIC commentary! Haha had me many giggles reading through this. ",21,,,1,1,1,true,1
11,Very impressed with the publicizing strategies and the video. Self-promotion strats included! ,13,,,1,1,1,true,1
11,LOVE it!,2,,,1,1,1,true,1
11,"Great work on the EC assignments! The video could have shown a bit more of the gamification elements, but otherwise was entertaining.",22,,,3,3,3,true,3
11,Great job on the EC assignments!,6,,,1,1,1,true,1
11,Nice work ! Hilarious sound effects :),7,,,1,1,1,true,1
11,Loved the video. srsly great!,5,,,1,1,1,true,1
11,Great job! Love the publicizing posts.,6,,,1,1,1,true,1
11,Awesome video as well! Fantastic opera assignment and music. Well done well done.,13,,,1,1,1,true,1
11,Great work on the EC assignments. The only thing is the video could have been more appealing by walking through a scenario in which a user would use the app in real life rather than walking through its features. ,40,Great work on the EC assignments. ,7,1,1,1,true,1
11,Great job!,2,,,1,1,1,true,1
11,Video was very entertaining; glad to see Arvind learned how to properly slice vegetables haha.,15,,,1,1,1,true,1
11,Great job on the EC assignments! Only thing missing was evidence of users using the app. Would be nice to include a Google Analytics page of usage or of the database of users.,33,Great job on the EC assignments! Only thing missing was evidence of users using the app. ,17,2,1,2,false,2
11,Good job!,2,,,1,1,1,true,1
11,nice work !,3,,,1,1,1,true,1
11,Nice work !,3,,,1,1,1,true,1
11,:),1,,,1,1,1,true,1
11,Video can explain the app's motivation better. How does this make cooking easier?,13,,,3,3,2,false,3
11,Great work on the EC assignments! The only thing missing is the evidence of app usage.,16,,,2,2,2,true,2
11,Great work with revisiting inspirations!,5,,,1,1,1,true,1
11,"nicely done, especially the video!!!",5,,,1,1,1,true,1
11,Great video; love it! Smooth transitions from taken photos into the application. ,13,,,1,1,1,true,1
11,"You want to make sure to really be convincing as to why your app is better than the ones you have listed. Other than that, thanks for submitting this EC assignment!",31,You want to make sure to really be convincing as to why your app is better than the ones you have listed. ,23,3,3,2,false,2
11,Good job on the inspiration revisit! ,7,,,1,1,1,true,1
11,Nice work !,3,,,1,1,1,true,1
11,Good job!,2,,,1,1,1,true,1
11,Nice work !!,3,,,1,1,1,true,1
11,Awesome job on the video. I did enjoy it!,9,,,1,1,1,true,1
11,Good work!,2,,,1,1,1,true,1
11,Video could have made the user need or the scenario clearer.,11,,,3,2,2,false,2
11,"Great job with these EC assignments! The video was too long at more than 2 minutes, but it got the point across about the app.",25,,,2,2,2,true,2
11,Awesome reach of geographically diverse audiences!,6,,,1,1,1,true,1
11,Great job with the video too; love it!,8,,,1,1,1,true,1
11,"It would have been nice to visit some other inspirations that you might not have included in your first submission. Though you advertised the app on list serves, it might have been more effective to post to Facebook, Twitter, etc. As such, there is not mu",57,It would have been nice to visit some other inspirations that you might not have included in your first submission. ,21,3,3,3,true,3
